Date,VOO,AAPL,SMH,TSM,AMD,BOTZ,NLR,MSFT,LMT,RTX,GD,NOC,AMZN,GOOG,TSLA,JPM,META,ASML,V,GLD,SLV,XLE,EWS,EWP,VXUS,NEE,JNJ,UNH,PG,COST,WELL,SCCO,RIO
2016-09-28,0.005406587906101157,0.00760467593028924,0.001334263520986978,-0.0023026504336346454,0.007645289147784062,0.006574696024390647,0.0,0.0013805382208924577,-0.0001624124449274289,0.0,0.0047019880987950735,-0.000687965890835196,0.015451367903480895,-0.0018519580930136392,0.002235048163077513,0.005274149337354261,0.004196083977605847,0.0021893256066609634,0.009858887351584134,-0.003159070582864132,0.0022013763352095594,0.0432050850980068,0.0046337922595047765,0.00978577093426658,0.008706967361878482,-0.002444862916789692,0.0014259269231358118,-0.002698707292449476,0.012449014868909591,-0.006912991328134721,0.012314298310091454,0.03732521393426036,0.04685080411663778
2016-09-29,-0.00939814463512545,-0.015533203262263706,0.012287011516469715,0.0023079648699431132,0.012139593604506782,-0.0032657785517190563,-0.021526644559639485,-0.010856621300300962,-0.013876107307967178,-0.012604388152287038,-0.0025642731193354917,-0.01968780527243441,0.00039816983651275173,-0.008380571152773353,-0.027003426930455432,-0.015889282384040193,-0.00882156274108914,-0.01028584187567605,-0.012655440062374956,-0.0011884132817953086,-0.005491404675926681,-0.0017199050626658385,-0.0055350366296649245,-0.01714517812391181,-0.011368486379781051,-0.021979716379912362,-0.017757008182488487,-0.014885053086014066,-0.013748833580002118,-0.01285009326928821,-0.00837116499865831,-0.009370468646788255,-0.0011855320530403946
2016-09-30,0.008015658191491859,0.007755506545588986,0.015940389403023225,0.006249814975431978,0.035981974268809225,0.0032764788059287397,-0.009574079272027136,0.0034844909367903742,-0.010811030895690465,0.005343660582450838,-0.00289175386669549,0.0015916745072606098,0.009963259640341393,0.0029418910758898242,0.016591937232549814,0.014317960094296422,0.0014051865840218891,0.007817773141922668,0.009521662360464145,-0.003410805950794571,0.004969638296778767,0.013637737547413709,0.007421013161318157,0.0170647152678578,0.0053237306725841815,-0.011156207942430885,0.0073336008617230775,0.012145443480436446,0.01722771694741243,0.03403603630041019,-0.013718703017007061,-0.004918760991479254,-0.008902103066969702
2016-10-03,-0.0031707129971894066,-0.004688316720923402,-0.007773169115689815,0.004249946891312861,0.005788706618858663,-0.003461779763669681,-0.010284052703543822,-0.0031251968475861647,0.003587444826874231,0.00816944213220716,-0.002900383562243536,0.005375037414842243,-0.0006807419549713645,-0.006085323171896917,0.047394990482537924,-0.0012010806610883717,0.003898165258276576,-0.005932102325520328,0.0019344355215169529,-0.0025469571504198596,-0.01813186317980997,-0.000708270162570801,-0.004603792216670732,-0.004474000770902986,-0.0006353786890291868,-0.009728757418088207,0.005756252581025301,-0.010785577635179289,-0.012144969837282638,-0.009835598202200146,-0.01310646100525159,0.0015210397954288357,0.004790520559024625
2016-10-04,-0.0046447577678169205,0.004265963071472756,-0.004207080480059022,-0.010742431208618619,0.002877695176315198,-0.00045866443816733327,-0.013507798052226017,-0.0031346217470484827,-0.014464821578382692,-0.009763120421727778,-0.007498247500279276,-0.010553567325536028,-0.003238804305774279,0.005009339243541078,-0.010715983364832038,0.00863213042220412,-0.004504105340734754,0.0002754952539856248,-0.0015682505066412222,-0.03471112739159021,-0.05204254401230779,-0.01020359620585054,-0.009251107455294783,-0.004120027154305261,-0.0036031267089884356,-0.018409630814451794,8.45550241819204e-05,-0.002382893072054304,-0.0034962615360200067,-0.003509301580854607,-0.025884921551722173,-0.01252855289326038,-0.01370697884711225
2016-10-05,0.004159128565265124,0.0004425495989619499,0.007721357854040045,0.0046068173682654034,-0.027259624978851926,0.009180298953257227,-0.008847801597596794,0.006988087130466614,-0.002109236684502358,0.008084581793406764,0.006087316871323134,-0.0016442363237796354,0.01238561122333226,5.171413535554059e-05,-0.013953932130380098,0.01636652234315039,0.00218417371705959,-0.0013766361903518876,0.0074936115975792195,-0.0015706575141682944,-0.00531287778928613,0.015320686762398505,0.014939713059350712,0.01090636544964485,0.007232204462364278,-0.00302788640351892,0.0030294654348024252,-0.004053148993416689,0.0056593631322818805,-0.003323019604713151,-0.020867845630508253,0.023452603719168463,0.018731050302519314
2016-10-06,0.0011621371300150063,0.007430158624502914,0.005782893993252269,0.007861264552449398,0.02654864642603183,-0.0032489956731476255,0.0,0.0017351394124205388,-0.007945632588344465,-0.0016625040023723336,0.0027316342753782585,0.008141864045062341,-0.0031976485459955795,0.0005020568679456883,-0.03578625635704735,0.0026592849151569897,0.002101664944307746,-0.0006432491973225041,0.00012000842412085433,-0.009273018119780652,-0.02433233460712525,0.0015511234807135121,-0.0027600130691212144,-0.005208128455920447,-0.004223584201102137,-0.004302212581678844,-0.003608035487314587,-0.00821216567084082,0.004164202164359976,-0.0034000521854772314,-0.0007100370085499907,-0.011645340162599549,-0.016014060257268148
2016-10-07,-0.0036833272596690225,0.001492954380672984,0.0007187958370031833,0.013324465602539082,-0.030172419108618675,0.000651930161366332,0.0004251362050298191,0.0010387616372538044,-0.005069989506504835,-0.014694338702575194,-0.0076549256751271555,0.005695077332143139,-0.002649520849079434,-0.0022910939921829687,-0.021840779371141483,0.0035362128408855664,0.001942026492550264,-0.021703130145228178,-0.005758046560034091,0.000668512445361813,0.009732350499663811,-0.005773171858086679,-0.01107007325932996,-0.013463316714216078,-0.006362624296646913,0.03143256499070013,0.004126517847496292,0.0013922306819345032,0.008742464262400773,0.0034784938877359117,-0.011233234925942304,-0.00342084445773827,-0.0006028304501899395
2016-10-10,0.004608375831210765,0.017446655705139147,-0.0031600811243269744,0.0032072879383220343,0.0133333559389468,0.004690541394019698,0.004673757865711892,0.004152289451728075,-0.0010278169985106222,-0.00596540801057488,-0.00045800502633364104,0.005524252948513331,0.002716090966689011,0.014011547573077321,0.02207415798926582,0.007781799202714046,0.009690596342785351,0.005734073202922296,0.002895943342451135,0.0035076482865623593,0.007831274565012425,0.015720076265890892,0.0,0.0011374261945185093,0.0044821508607904015,0.008542832854598448,0.004696485325695443,0.010390784091489635,-0.010444207806246775,0.0019334393325320942,0.0035952533888068405,0.02021351751838929,0.016586277772610236
2016-10-11,-0.01214897861349562,0.002154306077339019,-0.020605250613939252,-0.017583190338729793,-0.04970762353846625,-0.007910833009949436,-0.00951573443066489,-0.014645014318439231,-0.006172406100697692,-0.012102550073041729,-0.021518539989702323,-0.006462692197047315,-0.012724087581184262,-0.003651839979079252,-0.004229886150648454,-0.004808210546332292,-0.010442381929564148,-0.04000373779011368,-0.012993623233888307,-0.005076569505331308,-0.010161391568766387,-0.01143310038767198,-0.018656742612716215,-0.00795166180929674,-0.015724390594315074,-0.013275670205385337,-0.01802983943015457,-0.024116717910217633,-0.005839337004854062,0.004857601731499406,-0.015045457202084611,-0.02130826098237326,-0.033521293204184066
2016-10-12,0.0012756683809316272,0.008942135041952737,0.0,0.020175893765237873,0.01846152085524344,-0.003921482828588729,0.0,-0.0013988095193562256,0.0010782454753075488,0.0016199476944165347,0.002673837896726372,0.007573311478715983,0.0037183888517926533,0.0039203259322242445,0.007046466386483763,-0.00263514881678506,0.001319131656976058,-0.0012654026216275538,0.002560319108021236,0.0015892497462293154,0.005434791998211619,-0.004231201988307065,-0.009505648236881159,-0.0007631309715739887,-0.0012958306752051119,0.015105131607012767,0.002805012117969019,0.0025975390726331593,0.00033906010606887804,-0.0036419207095248485,0.005528356925702971,0.01833480238256313,0.007059917064805132
2016-10-13,-0.0032109711596342017,-0.003067852389697756,-0.011475434984024924,-0.026156439166457046,-0.019637479862273266,-0.00787410350682105,0.00448340319168139,-0.003326798109842266,0.003834365355822822,0.009299634321716432,0.006733167472450896,0.007009289347588599,-0.005766706205961869,-0.010112633957933825,-0.006302456879140883,-0.005724022448732935,-0.009531115043100447,-0.021349477497698,-0.004620313043049773,0.002421921836488483,-0.0024023428885965314,-0.005524327676563079,-0.0028792771008198104,-0.005729585727590081,-0.004107216552718618,0.013416684703134063,0.002458049437959131,-0.006735497825709591,-0.0037261516024674757,-0.0015950891199711936,0.011140002597487264,-0.014628646714986426,-0.030478815926758274
2016-10-14,0.0002558121666276225,0.005556694554976538,0.006399661563191161,0.004258142499992346,0.04006166996166782,0.0,0.004250823903202416,0.008784009698672435,-0.0018023436782376168,0.003104586353425809,0.002185201499411482,0.0025188185560123255,-0.007621114382127869,0.00043699446259526376,-0.018627583354229538,-0.0032477492169253885,0.0004692846263896211,0.007271768135459933,0.007084617331843734,-0.0055819226506638175,-0.003010303586504337,-0.0058392936249561656,-0.0009623679181721689,0.005762603055812443,0.0017369674048604011,-0.004814175459902592,-0.0059190672647783105,-0.0020125964312434075,0.00215351702799782,-0.00046639778064283544,-0.0065818949925118275,-0.00989754659517883,-0.0012575866402237956
2016-10-17,-0.002964744124013041,-0.0006803080124103689,-0.0041408893189602836,-0.0029356013958549143,-0.01185184054904509,0.0033070139980655444,-0.0006348978392145543,-0.0034826812278876407,0.0008599933231590029,-0.004492836145344681,-0.005682111753015251,0.0010047688800380872,-0.012163403806223938,0.0018369265310405059,-0.012976444351751049,-0.005183818069655177,-0.002658713635249943,0.0003954767716551899,-0.003639153669795503,0.0026809625769763645,0.0006038785751414366,-0.004871235173735999,0.002889954600071576,0.0019097299215042884,-0.0019500268660355147,0.00024184188659215344,0.007910737412970104,0.0015683691647343512,-0.006784800481639097,-0.0096567770423297,-0.0014398954394196917,0.01614769803538163,0.0012591701557893575
2016-10-18,0.00589572688283635,-0.0006802040144159305,0.01128605215705103,0.009486662151072744,0.008995493567202306,0.007910240732393437,0.008470932772072004,0.007689229246573559,8.553777811792784e-05,0.0028081068864431735,0.009303141183322206,0.001369331369682314,0.0057814285169965896,0.0196162742511079,0.02650023191602613,0.007890556217274858,0.00807596035343372,0.01156585182414327,-0.006938213924714609,0.006183137214928136,0.0090524816712656,0.004031003286844248,0.005764018292543582,0.014868626820971897,0.01194061604390484,0.008463593169125705,-0.025993627200510905,0.06903735908839193,-0.004326684614512799,0.0027571359113738314,0.014423863798881609,0.0075671296380475095,0.023263289791886077
2016-10-19,0.0027528569759336374,-0.0029797537212693515,-0.010279133748336444,0.0038884059901027612,0.0059435307191177955,-0.001961991251237971,-0.002309941831406759,-0.0022542683170709843,-0.0019759643391060733,-0.0023000731779638794,-0.0030287044891614823,-0.005833126154858093,4.889381476447241e-05,0.007846401577288997,0.02240090564098618,0.009601039453533744,0.011977719609069348,0.01719922771936444,0.01507718805849767,0.0057299655530487215,0.004186698866484928,0.014195532601691152,0.003820333996549241,0.00676185800390261,0.003432924825399253,-0.0042359684418256105,-0.007105495298657116,0.006834704895251953,-0.014289071936921749,0.002280289884905473,0.003696466349693006,0.02891490523346474,0.002150254493112458
2016-10-20,-0.0016268172725998342,-0.0005124350891243523,0.008753776867223007,0.002582255655130705,0.028065001145606505,0.002621130971017349,0.0054724067781868335,-0.004866934992652783,-0.0021519515744615747,-0.0047114856911135705,-0.004688688933935259,-0.003667002892037474,-0.009013190047870712,-0.005651987730369901,-0.021910099567979402,-0.0013165881135185353,-0.0008451043166037842,-0.004899662215872236,-0.003743434458268302,-0.0030550965627722526,-0.008933979612841147,-0.0011308301990625713,-0.004757518640654657,0.009328134318016934,-0.0004276068537255595,-0.0036125471847191504,0.002443836544979261,0.00484841306633621,-0.007131363475860297,0.0039475203693064564,0.004108160874178202,0.01240857213619928,-0.006131003275310465
2016-10-21,0.0002543542240995844,-0.003929306930368859,-0.0013238010297612623,0.0006441516440391926,-0.06321839867943513,0.0,-0.0035586622737275864,0.04209577087191896,-0.005650615775811829,-0.0062443458747867275,-0.0035166230652079467,-0.006901171073156354,0.010699531288220099,0.0030114909003307044,0.00497237481730628,0.0033692572319610203,0.015922929434789346,0.016219581520096504,-0.0018180782593837375,0.0007454362173064943,0.0006009753154232467,-0.0065111146624536875,-0.0038238489210947746,0.00036991074526038226,-0.0012840202995635375,-0.0033832158646875943,-0.01244899955202916,0.0020681723989810497,-0.0070643083032286835,-0.007130868122119827,-0.005361368151361123,-0.012256486637619912,0.013880115501601065
2016-10-24,0.004072179668841436,0.00900488955704537,0.012813068818325668,0.010617386042805821,0.07515341248293872,0.0,0.0,0.022460615052641852,0.007114300669341489,0.008614809088007602,0.008389947214826998,0.002779865183655028,0.023321359043681378,0.017188496391951524,0.013344029700076643,0.005548320559355169,0.009161794915804045,0.00018988160734734194,0.009957108922457492,-0.0022345797266349887,0.003003071805090629,-0.002991890288231658,0.008637136848128835,0.01219487901850247,0.0010716641885677447,0.005415733546348944,0.0014984935589579251,-0.004677953433662396,-0.0027276683344397146,0.02114512134696178,0.005106905174071974,0.010949127788011825,0.007605904334620162
2016-10-25,-0.002838829124515496,0.005099850106905501,-0.0027628578474503396,0.004457370026712759,0.06990010772029942,-0.008496600230265328,0.0,-0.00016378109166581556,0.07365607987965195,0.018488620439712333,0.00759360298842271,0.01418265039858646,-0.003472185240017467,-0.006690216425251805,-0.0020714054958987926,-0.0010160280543636269,-0.007428033997540218,-0.007029053681474107,-0.013706442344293523,0.007548139354159433,0.009580828748653625,-0.004572928971099843,-0.0009514486475231676,-0.0069367074762271,-0.0010705169538849368,0.009165380342680107,0.0030810152394751267,-0.006289319015335693,0.03412616205723551,-0.007428434044373322,0.001552601880743465,0.012274285709479082,0.030193004225776532
2016-10-26,-0.002236670495733728,-0.02249461630259264,-0.0029163223930231963,-0.010776332458595883,-0.02800000508626299,0.0,0.004832043405409658,-0.005902837700375363,0.003329811838204799,-0.0034529001901629774,-0.00950239625403937,0.03881022165239134,-0.015074535910763909,-0.010648101234961072,-0.0004941818395456377,0.004796102739808461,-0.009449038397042808,-0.006600237206153325,-0.0034134095999865943,-0.00559809251948773,-0.00889688733384797,0.002297130602627373,-0.009523754390745487,-0.0007353603923344609,-0.005568199829033449,0.0054176062458537455,0.0052647845214865985,-0.010780076722521681,0.004944026135772939,-6.65273533723143e-05,-0.018036236181764864,0.001069651692200857,0.002637710754289868
2016-10-27,-0.0026494537447636635,-0.009602863902762548,-0.002924790966945312,-0.014098084494637786,-0.024691334606381732,-0.011206354436301025,-0.0041815022916474875,-0.008741416413050374,-0.006237805449588962,-0.009306211845915291,-0.006682566596483364,-0.011839828279309073,-0.005142344747451566,-0.004655148945706289,0.008751979915121444,0.0014469925238127512,-0.01030211590983554,0.0019258861706694663,0.0020791720818540416,0.0018213529185828747,0.0011969155511359908,-0.003723705397665089,-0.0028848837989233767,0.007358443359418265,-0.0023690055507659125,-0.008557910835025662,0.009951126045059766,-0.002039025510611081,-0.009381814339045946,-0.000794618785445067,-0.018510572438676265,0.0032061488331640575,0.0008773113858997483
2016-10-28,-0.0031674892554108824,-0.006638684224433478,-0.0057200754725185154,0.0,0.012658182005721885,0.003999978279701999,0.0012596650426470735,-0.003826934972860463,-0.0021324425437481143,0.017687676305186972,0.009125431920478766,0.013445759999445306,-0.05137097153119663,2.504854243112753e-05,-0.0198029875608402,-0.0017335138238803172,0.012337095929603858,0.013551374929413607,0.003662200851929809,0.0047103519110967,0.008368278591019962,-0.0027314837644352163,-0.005785832842428951,0.0021911994237571175,-0.001079566894274686,0.004875311005801741,-0.0031979021570041066,-0.01120204093285082,0.00300279970299111,-0.007291382070416796,0.000731225095842003,-0.012428439972525629,0.00846921618223151
2016-10-31,0.0,-0.0015827545630509032,0.007080380600956726,0.010724742524658604,0.004166695917094954,-0.002656006146099399,0.010065067003287353,0.0008348618647364692,-0.006532098260374597,0.0035350800324995824,-0.005016404311282252,0.0027150297327442896,0.017389715688315155,-0.013616201339589629,-0.011201655407329203,0.0021705841925081515,-0.002284934507407299,0.0015171239695908056,0.0035269815329692644,0.0029610183001298473,0.005927591532095988,-0.010811430355193052,0.0038798327795510623,0.0003645588365850383,0.000864345733031513,0.01805456858317922,0.005722907996651427,0.006982618615553049,-0.00046042880329877356,-0.012620160755426268,0.0011686615188399863,0.020855079847912794,0.009267387221563395
2016-11-01,-0.006969465902600724,-0.01805544760339972,-0.009227867342368579,-0.012540296193327194,-0.01936374358454518,-0.0046606698389422,0.0,-0.0020023683957974825,-0.005682445176756867,-0.0018591623352504083,-0.005042318233363985,-0.0025326466591871766,-0.005583574478747688,-0.0011855613297582224,-0.03509842661102913,-0.004187274612848624,-0.011374995039751257,-0.016379588538335654,-0.010786415405899197,0.006478603409139305,0.02592814094643825,0.0001452678623266035,-0.004830785136996529,-0.005464595921450099,-0.003886361067520383,-0.01648418402913654,-0.005604244438740635,-0.013443743476010184,0.0005758011195438062,-0.008182947464845491,-0.016343191750908814,-0.02148600901616904,-0.00487800312981046
2016-11-02,-0.006605718796337978,0.0008968626624390463,-0.00620918868549214,-0.010420145510735335,-0.046544417010428774,-0.00936445525409979,-0.020344688057402638,-0.006187584848545091,0.0005306465391987647,-0.00460756618274849,-0.0020663298516878648,0.0010941403045041653,-0.02527343172478269,-0.019027129475770566,-0.014518503789442305,-0.004204739422746795,-0.017992171554605862,0.0013476655911379698,-0.012742011562147493,0.007414617516698918,0.008615716246118676,-0.011073583541466814,0.0019416237066234299,-0.011355102405811057,-0.008454840884591697,-0.01755515823546394,-0.004161332863423239,-0.0032272668857609155,-0.001266715181096889,0.0004103342502630447,-0.002966809646866686,-0.03491731425823974,-0.006631840311028814
2016-11-03,-0.003896550194075643,-0.010718879199609233,-0.0041654677509370686,-0.003619799737493601,-0.008875801417927431,0.004051496331272109,0.010171496587645601,-0.003701684116523829,-0.026151553328703225,-0.004825640349824356,0.002404838502704454,-0.013687783982667012,0.0019202044816464259,-0.008547088941458836,-0.0031911467456550158,-0.004368276859098463,-0.05638129858319674,-0.021628446136653268,0.0008686322738318264,0.005338107937297831,-0.007972630632476219,0.003977898418049408,0.003875792337465711,0.0003700608660825999,-0.0008743612228504505,0.0012934734219467448,0.0014799676059777944,-0.00827467539216753,-0.0016137002869963668,-0.012442765595201855,-0.018301007742985487,-0.001491779298792073,0.003193165623444294
2016-11-04,-0.0013560247627585342,-0.00901351850381249,-0.005228692507215138,-0.001320778207041018,-0.020895503055387565,-0.003362612153592792,-0.0006293041578691039,-0.008444714801728925,-0.010138228549066208,0.0027710936794911323,-0.0014664836408988524,-0.0013744117214682383,-0.015618758464616134,-0.00014412528968876792,0.01675382136299608,-0.009066510979756304,0.00625002803378405,0.0069758371271699815,-0.003595742339516428,0.0007240252267182168,0.0022961543055985967,-0.005429942831969625,-0.008687300825075295,-0.011481080942033373,-0.009627944201008543,-0.005329312441249678,0.0006953957377942022,-0.000870620630904706,-0.01755184578787261,-0.015299333169498164,0.0003068843876985472,0.020919049940580248,-0.018229239193756186
2016-11-07,0.02193423546056361,0.01442475383950792,0.030034623408880412,0.0367064988698107,0.06097562482568364,0.010796208116586659,0.003988457051114169,0.029126452744341558,0.012654511835253013,0.016974028698125698,0.017221681218215767,0.021444706116858114,0.03957352587370733,0.026901915467014037,0.013906348645120303,0.03128644986138074,0.011594267316084261,0.022050817808027867,0.02675450871152707,-0.018007861361529542,-0.009736436303510065,0.021543422007272328,0.017526933239387033,0.014612171601912971,0.01900132438634783,0.012015007825441515,0.013465328264391063,0.030644107984806324,0.017395115570590258,0.009139453595730318,0.016886941181333937,0.02492673965739156,0.0397873233052195
2016-11-08,0.004599617500589792,0.0058869352208850145,0.001749403917553627,-0.00031882920054038255,0.0057471209243953325,0.004672916407233441,0.0004180972920551085,0.0008276871257686391,-0.0003342500272187632,0.0031055520348790555,0.009121679808341332,-0.0008256592286061126,0.003592744877303433,0.010210628494194296,0.008954005217394645,0.0021465268393037196,0.016946411577346332,0.0005727378691147145,0.004484427072521058,-0.004175211869501427,0.00636198364247309,0.0013000543791188424,0.007655638697783074,0.002215569951087293,0.0032523055814548396,0.004091001579757725,0.0033432188164612686,0.0068342937274228355,0.010398061311546636,0.017765284835309814,-0.01917265760863507,0.029684965898842064,0.01247195135589485
2016-11-09,0.010682907847376022,-0.0016207459059200957,-0.008004500101166934,-0.023931348599552815,-0.008571420397077256,0.000664492260724403,0.0,-0.004961449705603194,0.05965983670318131,0.013930658603219515,0.05403819280900435,0.054073915382351734,-0.020145959442710915,-0.0065781849351157495,-0.025033363190080093,0.045980550118424945,-0.008372336248573142,-0.010876748410905579,0.004343816411588097,-0.0006576934516286936,0.0028736290520334773,0.016301277097906963,-0.015194950345688962,-0.01252742809872942,-0.006699803025637552,-0.061356657811903914,0.027851345282332574,-0.006998303522778193,-0.017494329726449265,0.004791143777201912,-0.03416975584803472,0.029523907713768116,0.07054856432526946
2016-11-10,0.0023150406955572134,-0.02786778468896267,-0.018632652416776474,-0.03759390848248434,-0.09221900017417606,0.008632003485674167,-0.037617581067610595,-0.024430687785388483,0.015031692226678217,0.03434754132869644,0.027268954482555507,0.011844567644769599,-0.038218433465590174,-0.028969395346149285,-0.024781658082167812,0.04641637649542307,-0.019321294598274807,-0.021896430060932226,-0.016458457423241146,-0.01488974658560116,0.0063036503262823285,0.004258389401712748,-0.01060723228058602,-0.016044963495010056,-0.006527807881088421,-0.020682342215788352,-0.006400327678858231,0.029810439274046585,-0.03456300337920126,-0.0006129470535980452,-0.027729175178460852,0.1376519846723574,0.027458243911348212
